asset,mfi_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
pepe,9,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,10,-0.0681057874088602,-9.077345230573577,-5.0,0.0,-25.756060799647962,0.0681057874088602,0.0,0.0,0.19324337201612216,4
shib,10,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,10,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,11,-0.18379122178042162,-8.926544198392875,-5.0,0.0,-26.774943571112075,0.18379122178042162,0.0,0.0,0.5512771216572819,4
shib,11,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,11,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,12,-0.088191493855173,-8.057777893203504,-5.0,0.0,-25.84005885541199,0.088191493855173,0.0,0.0,0.28281660551683074,3
shib,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,12,-0.2939810667207302,-7.478761893495401,-5.0,0.0,-27.359052176561484,0.2939810667207302,0.0,0.0,1.0754511853531585,2
doge,13,0.004548525585696295,5.0199601592044525,5.0,10.0,0.0,0.0,1.0,10.0,0.0228334172233175,1
shib,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,13,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,14,0.04110534258468568,4.372778835553679,5.0,5.408490514355552,275.64247155282726,0.0037804095490091244,0.5,5.408490514355552,0.23830188325516838,4
shib,14,0.10000003637978905,5.0199601592044525,5.0,10.0,0.0,0.0,1.0,10.0,0.501996198545537,1
pepe,14,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,15,-0.0910337630237873,-3.678779782549934,-2.632348449674231,0.3437762487527833,-16.937665881807934,0.13115871758427322,0.25,0.3437762487527833,0.6038748354730236,4
shib,15,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,15,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,16,-0.15669617186324658,-7.765085400991799,-5.0,0.0,-26.313371316660806,0.15669617186324658,0.0,0.0,0.5309928147873643,3
shib,16,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,16,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,17,-0.06456947692700044,-8.467984194128714,-5.0,0.0,-25.691248553103836,0.06456947692700044,0.0,0.0,0.19589909979114642,3
shib,17,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,18,-0.039883819989696256,-6.096941298222285,-3.463068750475682,0.0,-25.347381423537435,0.039883819989696256,0.0,0.0,0.16581271632077313,2
shib,18,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,19,-0.050314404518168154,-5.019960159204453,0.0,0.0,-25.200000000000003,0.050314404518168154,0.0,0.0,0.2525763061153007,1
shib,19,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,19,-0.1428571242960267,-5.0199601592044525,0.0,0.0,-25.2,0.1428571242960267,0.0,0.0,0.7171370724245727,1
doge,20,0.02037652772373577,5.019960159204452,5.0,10.0,0.0,0.0,1.0,10.0,0.1022893573560786,1
shib,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,21,0.004548525585696295,5.0199601592044525,5.0,10.0,0.0,0.0,1.0,10.0,0.0228334172233175,1
shib,21,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,22,-0.003780409549009156,-5.019960159204454,0.0,0.0,-25.200000000000003,0.003780409549009156,0.0,0.0,0.018977505321502035,1
shib,22,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,23,-0.10484627778857769,-5.019960159204453,0.0,0.0,-25.200000000000003,0.10484627778857769,0.0,0.0,0.5263241373395429,1
shib,23,-0.07891412878227011,-5.0199601592044525,0.0,0.0,-25.2,0.07891412878227011,0.0,0.0,0.39614578248532545,1
pepe,23,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,24,0.04032414160301667,4.322228862624968,0.0,8.247679002415804,0.0,0.0,0.5,8.247679002415804,0.23661054052218172,2
shib,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,25,0.013576248589764806,1.3377081481183373,1.6600634816301634,1.474971907386879,14.575985268906763,0.02571111439559263,0.3333333333333333,1.474971907386879,0.2801544007969831,3
shib,25,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,26,-0.019934443271299895,-1.3898008823927432,-2.031128187442492,0.7174219547816,-7.91385608633846,0.05792289389868931,0.25,0.7174219547816,0.3298267055560424,4
shib,26,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,27,-0.026849044054821025,-1.924116421257753,-2.9337796829015925,0.6465587873822178,-9.852729238436398,0.0645694769270006,0.2,0.6465587873822178,0.33063777544881745,5
shib,27,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,28,-0.026849044054821025,-1.924116421257753,-2.9337796829015925,0.6465587873822178,-9.852729238436398,0.0645694769270006,0.2,0.6465587873822178,0.33063777544881745,5
shib,28,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,29,-0.0758125549094888,-4.673409123534193,-5.0,0.3793443676831711,-17.05653914790383,0.11163510666353713,0.16666666666666666,0.3793443676831711,0.4074345979037864,6
shib,29,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,30,-0.0758125549094888,-4.673409123534193,-5.0,0.3793443676831711,-17.05653914790383,0.11163510666353713,0.16666666666666666,0.3793443676831711,0.4074345979037864,6
shib,30,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,31,-0.07160886466951533,-4.36007613863859,-5.0,0.4167063728870152,-16.029775720293067,0.11163510666353713,0.2857142857142857,0.4167063728870152,0.41042533786720786,7
shib,31,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,32,-0.06054582251123075,-3.46135796488124,-4.995926093114731,0.5302532716434174,-13.310207097865016,0.11163510666353713,0.25,0.5302532716434174,0.4292784520294223,8
shib,32,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,33,-0.14723828609375067,-5.705672805203995,-5.0,0.32176822719346865,-20.429326092138346,0.18488217607500834,0.375,0.32176822719346865,0.6619759654313798,8
shib,33,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,34,-0.05095861827928572,-2.844391039596069,-4.037600384717392,0.5929404222940492,-11.019458132744889,0.11163510666353707,0.375,0.5929404222940492,0.43248567686321043,8
shib,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,35,-0.18796365528014192,-8.767089251889661,-5.0,0.11089172281830066,-26.7928107938581,0.18796365528014192,0.25,0.11089172281830066,0.5744294950524579,8
shib,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,36,-0.16653432393811496,-7.543587324303385,-5.0,0.12521492168328222,-26.349850682460737,0.16653432393811496,0.2857142857142857,0.12521492168328222,0.5817066046463646,7
shib,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,37,-0.16653432393811496,-7.543587324303385,-5.0,0.12521492168328222,-26.349850682460737,0.16653432393811496,0.2857142857142857,0.12521492168328222,0.5817066046463646,7
shib,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,38,-0.09103857498669132,-4.11582865043915,-2.451236205945456,0.21820804216665055,-20.792567407356323,0.10823032546785685,0.4,0.21820804216665055,0.5467638546056615,5
shib,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,39,-0.06280292564850076,-2.434647725512957,-1.2860546917174338,0.4670184866594023,-13.480321731395398,0.10823032546785681,0.5,0.4670184866594023,0.5992569656429264,4
shib,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,40,-0.15988420570785078,-7.988587652035718,-5.0,0.0,-26.384537835339145,0.15988420570785078,0.0,0.0,0.5280621629903441,4
shib,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,41,-0.13444170348550832,-6.508081082691828,-4.312953348826497,0.0,-25.849750347313755,0.13444170348550832,0.0,0.0,0.5339952633058695,2
shib,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,42,-0.039883819989696256,-6.096941298222285,-3.463068750475682,0.0,-25.347381423537435,0.039883819989696256,0.0,0.0,0.16581271632077313,2
shib,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,43,-0.055632084604915755,-5.6133816744245575,-2.807250885197406,0.0,-28.00446845495459,0.050314404518168133,0.0,0.0,0.2510123550975727,2
shib,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,44,0.04032414160301667,4.322228862624968,0.0,8.247679002415804,0.0,0.0,0.5,8.247679002415804,0.23661054052218172,2
shib,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,45,0.01818652608952931,1.7452655506572874,2.1677984295664197,1.620243361964896,19.034090156775612,0.02571111439559263,0.5,1.620243361964896,0.2804087144518336,4
shib,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,46,-0.023639492460612033,-1.6788308851667204,-2.3905170084386573,0.67762681865015,-9.00489208175851,0.0614843311864976,0.2,0.67762681865015,0.32978888579270293,5
shib,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,47,-0.12888029951206914,-5.378505124363704,-5.0,0.2619908568823263,-20.156131004594506,0.16264588540102679,0.16666666666666666,0.2619908568823263,0.6095209910001149,6
shib,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,48,-0.0758125549094888,-4.673409123534193,-5.0,0.3793443676831711,-17.05653914790383,0.11163510666353713,0.16666666666666666,0.3793443676831711,0.4074345979037864,6
shib,48,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,49,-0.0758125549094888,-4.673409123534193,-5.0,0.3793443676831711,-17.05653914790383,0.11163510666353713,0.16666666666666666,0.3793443676831711,0.4074345979037864,6
shib,49,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,50,-0.05698082381267344,-3.232356506095755,-4.678132374746296,0.5467190301989909,-12.456834682302599,0.11163510666353713,0.2857142857142857,0.5467190301989909,0.43021865497397693,7
shib,50,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,51,-0.052691476961983175,-2.950607386502998,-4.292533998078788,0.5840810354028351,-11.430071254691835,0.11163510666353713,0.375,0.5840810354028351,0.4324523925230322,8
shib,51,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,52,-0.056272691148333887,-3.1769523329869087,-4.610535079906579,0.5664900301979641,-12.283443670254252,0.11163510666353713,0.3333333333333333,0.5664900301979641,0.43162861780653416,9
shib,52,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,53,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,53,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,54,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,54,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,54,-0.1428571242960267,-5.0199601592044525,0.0,0.0,-25.2,0.1428571242960267,0.0,0.0,0.7171370724245727,1
doge,55,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,55,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,55,-0.1428571242960267,-5.0199601592044525,0.0,0.0,-25.2,0.1428571242960267,0.0,0.0,0.7171370724245727,1
doge,56,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,56,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,56,0.0,0.5168536879837917,0.0,1.1666666414029263,4.199999363353744,0.1428571242960267,0.5,1.1666666414029263,1.1608697878009038,2
doge,57,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,57,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,57,-0.1428571242960267,-5.0199601592044525,0.0,0.0,-25.2,0.1428571242960267,0.0,0.0,0.7171370724245727,1
doge,58,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,58,-0.1626492356771948,-7.506570614307907,-5.0,0.0,-26.311503254632466,0.1626492356771948,0.0,0.0,0.5701066590550632,2
pepe,58,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,59,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,59,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,59,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,60,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,60,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,60,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,61,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,61,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,61,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,62,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,62,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,62,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,63,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,63,-0.07891412878227011,-5.0199601592044525,0.0,0.0,-25.2,0.07891412878227011,0.0,0.0,0.39614578248532545,1
pepe,63,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,64,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,64,0.013194491848412593,0.7893770619646066,0.0,1.267200663846857,6.733456728940799,0.07891412878227008,0.5,1.267200663846857,0.6731445554485875,2
pepe,64,-0.17631126234419792,-2.6182045177908524,-5.0,0.5221903182748393,-21.796928505210694,0.17631126234419792,0.3333333333333333,0.5221903182748393,1.4678165719546432,3
doge,65,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,65,-0.07891412878227011,-2.1462289347735752,-5.0,0.5888477374134673,-10.818034095195058,0.1626492356771948,0.3333333333333333,0.5888477374134673,0.8198309828950936,3
pepe,65,-0.03902982687768963,-0.18932947087445676,0.0,0.9452977602619415,-1.3784964413990761,0.1763112623441979,0.5,0.9452977602619415,1.2837116514270357,2
doge,66,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,66,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,66,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,67,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,67,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,67,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,68,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,68,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,68,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,69,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,69,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,70,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,70,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,71,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,71,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,72,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,72,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,73,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,73,-0.07891412878227011,-5.0199601592044525,0.0,0.0,-25.2,0.07891412878227011,0.0,0.0,0.39614578248532545,1
pepe,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,74,-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10
shib,74,-0.07891412878227011,-5.0199601592044525,0.0,0.0,-25.2,0.07891412878227011,0.0,0.0,0.39614578248532545,1
pepe,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
