time,majors_market_cap,symbols_count,majors_index
2020-04-29,236810727532.69672,16,236810727532.69672
2020-04-30,230857267303.75723,16,230857267303.75723
2020-05-01,237116736929.34344,16,237116736929.34344
2020-05-02,240383657716.1221,16,240383657716.1221
2020-05-03,236972616184.00665,16,236972616184.00665
2020-05-04,237051985163.65344,16,237051985163.65344
2020-05-05,238180709802.21948,16,238180709802.21948
2020-05-06,242786073634.5504,16,242786073634.5504
2020-05-07,258053396673.04907,16,258053396673.04907
2020-05-08,256421467876.9693,16,256421467876.9693
2020-05-09,251033366461.3032,16,251033366461.3032
2020-05-10,228479419904.89716,16,228479419904.89716
2020-05-11,224417151480.915,16,224417151480.915
2020-05-12,229873259175.51874,16,229873259175.51874
2020-05-13,240903926411.11462,16,240903926411.11462
2020-05-14,250896864861.3212,16,250896864861.3212
2020-05-15,241151128167.44513,16,241151128167.44513
2020-05-16,243091292793.8621,16,243091292793.8621
2020-05-17,249934081103.3628,16,249934081103.3628
2020-05-18,252662646361.23532,16,252662646361.23532
2020-05-19,252672580619.24457,16,252672580619.24457
2020-05-20,248230705524.04184,16,248230705524.04184
2020-05-21,236763055809.67645,16,236763055809.67645
2020-05-22,240817079834.9899,16,240817079834.9899
2020-05-23,241248574242.11725,16,241248574242.11725
2020-05-24,231304892935.22827,16,231304892935.22827
2020-05-25,234644538014.08752,16,234644538014.08752
2020-05-26,232669911197.7614,16,232669911197.7614
2020-05-27,241148582492.61047,16,241148582492.61047
2020-05-28,250211861534.97705,16,250211861534.97705
2020-05-29,248438693553.10675,16,248438693553.10675
2020-05-30,258177030679.35236,16,258177030679.35236
2020-05-31,251154260321.41772,16,251154260321.41772
2020-06-01,268841842312.96362,16,268841842312.96362
2020-06-02,254110474997.33173,16,254110474997.33173
2020-06-03,258236726504.2501,16,258236726504.2501
2020-06-04,261508241655.6161,16,261508241655.6161
2020-06-05,258025123020.55624,16,258025123020.55624
2020-06-06,257830543928.3814,16,257830543928.3814
2020-06-07,260365062108.53656,16,260365062108.53656
2020-06-08,260995087234.6176,16,260995087234.6176
2020-06-09,261079569827.82846,16,261079569827.82846
2020-06-10,263100879393.0191,16,263100879393.0191
2020-06-11,247525641005.1961,16,247525641005.1961
2020-06-12,252344233696.92596,16,252344233696.92596
2020-06-13,252508046053.2987,16,252508046053.2987
2020-06-14,249384858288.66376,16,249384858288.66376
2020-06-15,250115392337.03876,16,250115392337.03876
2020-06-16,252517850274.062,16,252517850274.062
2020-06-17,251731734523.4713,16,251731734523.4713
2020-06-18,250010006636.88156,16,250010006636.88156
2020-06-19,246174686303.95807,16,246174686303.95807
2020-06-20,247565261599.4488,16,247565261599.4488
2020-06-21,246735874564.81702,16,246735874564.81702
2020-06-22,256337083635.95486,16,256337083635.95486
2020-06-23,256347248339.01367,16,256347248339.01367
2020-06-24,248316065781.94037,16,248316065781.94037
2020-06-25,246824599336.4227,16,246824599336.4227
2020-06-26,244073005937.52774,16,244073005937.52774
2020-06-27,239564359981.68478,16,239564359981.68478
2020-06-28,242297879759.87436,16,242297879759.87436
2020-06-29,244034396020.28436,16,244034396020.28436
2020-06-30,242549497386.9284,16,242549497386.9284
2020-07-01,245848813928.50632,16,245848813928.50632
2020-07-02,243478744841.3593,16,243478744841.3593
2020-07-03,242198514579.01923,16,242198514579.01923
2020-07-04,244359153716.45642,16,244359153716.45642
2020-07-05,242835593304.77768,16,242835593304.77768
2020-07-06,252686609782.6488,16,252686609782.6488
2020-07-07,250820416578.04752,16,250820416578.04752
2020-07-08,258670121765.2362,16,258670121765.2362
2020-07-09,254711426283.68225,16,254711426283.68225
2020-07-10,254104771913.19714,16,254104771913.19714
2020-07-11,254154156845.03104,16,254154156845.03104
2020-07-12,256140939010.1454,16,256140939010.1454
2020-07-13,256585056999.08313,17,256585056999.08313
2020-07-14,257697882164.51074,17,257697882164.51074
2020-07-15,254832437653.328,16,254832437653.328
2020-07-16,252728447332.2413,16,252728447332.2413
2020-07-17,253065800344.39014,16,253065800344.39014
2020-07-18,253758521182.52466,16,253758521182.52466
2020-07-19,255018052089.0578,16,255018052089.0578
2020-07-20,252491586301.17712,16,252491586301.17712
2020-07-21,258563021842.69333,16,258563021842.69333
2020-07-22,264368855836.6296,16,264368855836.6296
2020-07-23,267421455232.8064,16,267421455232.8064
2020-07-24,266233315455.40643,16,266233315455.40643
2020-07-25,274568490322.12207,16,274568490322.12207
2020-07-26,279733291795.2185,16,279733291795.2185
2020-07-27,302523374661.4425,16,302523374661.4425
2020-07-28,302082922656.2383,16,302082922656.2383
2020-07-29,306152871682.3154,16,306152871682.3154
2020-07-30,309203163267.09204,16,309203163267.09204
2020-07-31,315990936831.0283,16,315990936831.0283
2020-08-01,332795598534.1815,16,332795598534.1815
2020-08-02,315367058226.5362,16,315367058226.5362
2020-08-03,323859124959.0028,16,323859124959.0028
2020-08-04,324140248393.4314,16,324140248393.4314
2020-08-05,336673470897.53253,16,336673470897.53253
2020-08-06,337472987596.3758,16,337472987596.3758
2020-08-07,330745788706.6461,16,330745788706.6461
2020-08-08,339136079361.8931,16,339136079361.8931
2020-08-09,338062588531.5947,16,338062588531.5947
2020-08-10,343947292324.46173,16,343947292324.46173
2020-08-11,330274779795.59265,16,330274779795.59265
2020-08-12,339375877297.2745,16,339375877297.2745
2020-08-13,350959349669.09393,16,350959349669.09393
2020-08-14,351535592962.17755,16,351535592962.17755
2020-08-15,354513340554.86145,16,354513340554.86145
2020-08-16,356203617583.34265,16,356203617583.34265
2020-08-17,362016529474.02185,16,362016529474.02185
2020-08-18,354108492448.75507,16,354108492448.75507
2020-08-19,345292689978.9027,16,345292689978.9027
2020-08-20,350481129937.8196,16,350481129937.8196
2020-08-21,336318999723.7534,16,336318999723.7534
2020-08-22,341861235949.3828,16,341861235949.3828
2020-08-23,341640336492.98914,16,341640336492.98914
2020-08-24,346564289101.94495,16,346564289101.94495
2020-08-25,332202506954.3323,16,332202506954.3323
2020-08-26,335595905399.8025,16,335595905399.8025
2020-08-27,329246474517.02466,16,329246474517.02466
2020-08-28,337091371543.8807,16,337091371543.8807
2020-08-29,338337068034.0403,16,338337068034.0403
2020-08-30,347457642911.8031,16,347457642911.8031
2020-08-31,347052848990.01105,16,347052848990.01105
2020-09-01,359892764382.98364,16,359892764382.98364
2020-09-02,340252364447.4691,16,340252364447.4691
2020-09-03,302089644473.62744,16,302089644473.62744
2020-09-04,309287768371.63025,16,309287768371.63025
2020-09-05,290501959052.48615,16,290501959052.48615
2020-09-06,298364125581.14087,16,298364125581.14087
2020-09-07,299627082000.99536,16,299627082000.99536
2020-09-08,291898777345.21844,16,291898777345.21844
2020-09-09,298079212754.16614,16,298079212754.16614
2020-09-10,303059273663.3926,16,303059273663.3926
2020-09-11,304832405197.1909,16,304832405197.1909
2020-09-12,308257320080.35944,16,308257320080.35944
2020-09-13,301417457268.9529,16,301417457268.9529
2020-09-14,310535765015.6882,16,310535765015.6882
2020-09-15,308585527003.9851,16,308585527003.9851
2020-09-16,312266344525.29865,16,312266344525.29865
2020-09-17,315312593914.78345,16,315312593914.78345
2020-09-18,313872456113.58954,16,313872456113.58954
2020-09-19,317077063622.8655,16,317077063622.8655
2020-09-20,310754924612.3159,16,310754924612.3159
2020-09-21,293793578305.1106,16,293793578305.1106
2020-09-22,298506148298.27826,17,298506148298.27826
2020-09-23,286552598636.80286,17,286552598636.80286
2020-09-24,304292653552.19324,17,304292653552.19324
2020-09-25,305797019458.6089,17,305797019458.6089
2020-09-26,307184543536.7489,17,307184543536.7489
2020-09-27,308349467342.0683,17,308349467342.0683
2020-09-28,306332264439.3014,17,306332264439.3014
2020-09-29,310059199007.1533,17,310059199007.1533
2020-09-30,308927509618.3001,17,308927509618.3001
2020-10-01,303566914460.3368,17,303566914460.3368
2020-10-02,300388164643.35974,17,300388164643.35974
2020-10-03,300216331899.2091,17,300216331899.2091
2020-10-04,304641750225.2106,17,304641750225.2106
2020-10-05,307732449295.0614,17,307732449295.0614
2020-10-06,299815930609.863,17,299815930609.863
2020-10-07,301994430922.2361,17,301994430922.2361
2020-10-08,309137649414.50494,17,309137649414.50494
2020-10-09,315711997536.65173,17,315711997536.65173
2020-10-10,321377894954.9429,17,321377894954.9429
2020-10-11,324528367152.1082,17,324528367152.1082
2020-10-12,330730768027.0206,17,330730768027.0206
2020-10-13,326797297129.30756,17,326797297129.30756
2020-10-14,325635253879.7813,17,325635253879.7813
2020-10-15,326111757519.89795,17,326111757519.89795
2020-10-16,320037854390.4502,17,320037854390.4502
2020-10-17,321584188007.9321,17,321584188007.9321
2020-10-18,325784058677.4862,17,325784058677.4862
2020-10-19,331168521101.9678,17,331168521101.9678
2020-10-20,331172551078.47906,17,331172551078.47906
2020-10-21,354477982189.26935,17,354477982189.26935
2020-10-22,361993974922.20496,17,361993974922.20496
2020-10-23,360670566479.9536,17,360670566479.9536
2020-10-24,365393115989.73456,17,365393115989.73456
2020-10-25,361964553479.62744,17,361964553479.62744
2020-10-26,360283171941.4875,17,360283171941.4875
2020-10-27,373632110979.74756,17,373632110979.74756
2020-10-28,362258192073.32227,17,362258192073.32227
2020-10-29,364139482128.2483,17,364139482128.2483
2020-10-30,365056243950.6752,17,365056243950.6752
2020-10-31,370419533862.0276,17,370419533862.0276
2020-11-01,371378292828.0028,17,371378292828.0028
2020-11-02,364361512165.808,17,364361512165.808
2020-11-03,372254131571.1211,17,372254131571.1211
2020-11-04,377659865372.6004,17,377659865372.6004
2020-11-05,409826066089.6253,17,409826066089.6253
2020-11-06,418241336290.93494,17,418241336290.93494
2020-11-07,399124723294.78424,17,399124723294.78424
2020-11-08,415944050253.6682,17,415944050253.6682
2020-11-09,411285600795.2218,17,411285600795.2218
2020-11-10,412129719147.26526,17,412129719147.26526
2020-11-11,421804138258.0094,17,421804138258.0094
2020-11-12,432275142211.4087,17,432275142211.4087
2020-11-13,436913074087.4509,17,436913074087.4509
2020-11-14,429477407380.568,17,429477407380.568
2020-11-15,425106490126.24054,17,425106490126.24054
2020-11-16,444426974171.1106,17,444426974171.1106
2020-11-17,467996627291.84814,17,467996627291.84814
2020-11-18,470071302858.85754,17,470071302858.85754
2020-11-19,470321917272.3989,17,470321917272.3989
2020-11-20,493930967454.43713,17,493930967454.43713
2020-11-21,511061254860.2665,17,511061254860.2665
2020-11-22,504350027337.142,17,504350027337.142
2020-11-23,524149899243.66974,17,524149899243.66974
2020-11-24,547074755264.5376,17,547074755264.5376
2020-11-25,529524572730.3901,17,529524572730.3901
2020-11-26,479838408309.363,17,479838408309.363
2020-11-27,481625891406.4479,17,481625891406.4479
2020-11-28,502086990263.98883,17,502086990263.98883
2020-11-29,515449809058.9395,17,515449809058.9395
2020-11-30,554817560020.4396,17,554817560020.4396
2020-12-01,529338734587.6562,17,529338734587.6562
2020-12-02,541390969668.00635,17,541390969668.00635
2020-12-03,549026264428.26135,17,549026264428.26135
2020-12-04,519848962821.1959,17,519848962821.1959
2020-12-05,535832487087.4244,17,535832487087.4244
2020-12-06,542546360644.2821,17,542546360644.2821
2020-12-07,536832909597.5128,17,536832909597.5128
2020-12-08,508372242330.82324,17,508372242330.82324
2020-12-09,518405462055.80475,17,518405462055.80475
2020-12-10,508566559400.58325,17,508566559400.58325
2020-12-11,500104929626.1219,17,500104929626.1219
2020-12-12,517214513877.5767,17,517214513877.5767
2020-12-13,528877397551.99426,17,528877397551.99426
2020-12-14,529712329535.57324,17,529712329535.57324
2020-12-15,531704853236.75977,17,531704853236.75977
2020-12-16,584424604048.0901,17,584424604048.0901
2020-12-17,615458693582.2133,17,615458693582.2133
2020-12-18,625191027315.1025,17,625191027315.1025
2020-12-19,641123313497.0952,17,641123313497.0952
2020-12-20,628004952331.9374,17,628004952331.9374
2020-12-21,606117962279.446,17,606117962279.446
2020-12-22,625712659505.4858,17,625712659505.4858
2020-12-23,591034280091.8339,17,591034280091.8339
2020-12-24,613338333847.4187,17,613338333847.4187
2020-12-25,633612094606.7113,17,633612094606.7113
2020-12-26,668281064422.2527,17,668281064422.2527
2020-12-27,670597704562.962,17,670597704562.962
2020-12-28,693327921221.5161,17,693327921221.5161
2020-12-29,697539677135.9237,17,697539677135.9237
2020-12-30,727555115802.0441,17,727555115802.0441
2020-12-31,729295438469.3893,17,729295438469.3893
2021-01-01,738206760112.7358,17,738206760112.7358
2021-01-02,798431323955.2687,17,798431323955.2687
2021-01-03,841731714513.1078,17,841731714513.1078
2021-01-04,835653651835.3739,17,835653651835.3739
2021-01-05,886657677125.1943,17,886657677125.1943
2021-01-06,968530169018.3767,17,968530169018.3767
2021-01-07,1022962896537.5052,17,1022962896537.5052
2021-01-08,1052049181226.9441,17,1052049181226.9441
2021-01-09,1053110987441.4275,17,1053110987441.4275
2021-01-10,1008201566184.7194,17,1008201566184.7194
2021-01-11,922334616278.6268,17,922334616278.6268
2021-01-12,884459236864.1211,17,884459236864.1211
2021-01-13,969806993695.543,17,969806993695.543
2021-01-14,1019333083067.5264,17,1019333083067.5264
2021-01-15,967037631217.0239,17,967037631217.0239
2021-01-16,966347566475.3248,17,966347566475.3248
2021-01-17,962406710066.1302,17,962406710066.1302
2021-01-18,983167111747.6248,17,983167111747.6248
2021-01-19,984631259908.18,17,984631259908.18
2021-01-20,977723915803.0623,17,977723915803.0623
2021-01-21,838639941446.1279,17,838639941446.1279
2021-01-22,903506332264.6335,17,903506332264.6335
2021-01-23,886822305519.0757,17,886822305519.0757
2021-01-24,911496939013.0623,17,911496939013.0623
2021-01-25,902212022843.7411,17,902212022843.7411
2021-01-26,910088390341.1417,17,910088390341.1417
2021-01-27,847463186407.2411,17,847463186407.2411
2021-01-28,925662174638.2961,17,925662174638.2961
2021-01-29,950616193911.4131,17,950616193911.4131
2021-01-30,960836400321.3376,17,960836400321.3376
2021-01-31,931641862358.5349,17,931641862358.5349
2021-02-01,944686956287.5547,17,944686956287.5547
2021-02-02,1004606226674.5848,17,1004606226674.5848
2021-02-03,1067671100725.1022,17,1067671100725.1022
2021-02-04,1050697149967.3802,17,1050697149967.3802
2021-02-05,1102889712797.022,17,1102889712797.022
2021-02-06,1122785775709.4048,17,1122785775709.4048
2021-02-07,1111034159066.8064,17,1111034159066.8064
2021-02-08,1284511514516.1907,17,1284511514516.1907
2021-02-09,1303663704842.1572,17,1303663704842.1572
2021-02-10,1293616280594.3335,17,1293616280594.3335
2021-02-11,1363381863464.7493,17,1363381863464.7493
2021-02-12,1381711466404.7046,17,1381711466404.7046
2021-02-13,1373160301520.276,17,1373160301520.276
2021-02-14,1392056964378.1128,17,1392056964378.1128
2021-02-15,1369042977298.9958,17,1369042977298.9958
2021-02-16,1392144161010.6033,17,1392144161010.6033
2021-02-17,1468459897369.8508,17,1468459897369.8508
2021-02-18,1477138749046.3086,17,1477138749046.3086
2021-02-19,1589196337465.158,17,1589196337465.158
2021-02-20,1576459302833.3691,17,1576459302833.3691
2021-02-21,1614480112960.9978,17,1614480112960.9978
2021-02-22,1520149423660.3008,17,1520149423660.3008
2021-02-23,1356833568511.7993,17,1356833568511.7993
2021-02-24,1393623680441.4875,17,1393623680441.4875
2021-02-25,1309736164058.4148,17,1309736164058.4148
2021-02-26,1295269686742.3027,17,1295269686742.3027
2021-02-27,1301563169494.636,17,1301563169494.636
2021-02-28,1265527197727.686,17,1265527197727.686
2021-03-01,1389544850403.3516,17,1389544850403.3516
2021-03-02,1350129522002.8704,17,1350129522002.8704
2021-03-03,1409587169496.7585,17,1409587169496.7585
2021-03-04,1358633843690.585,17,1358633843690.585
2021-03-05,1362766877255.3945,17,1362766877255.3945
2021-03-06,1377076225559.1318,17,1377076225559.1318
2021-03-07,1436981487994.1624,17,1436981487994.1624
2021-03-08,1475073197336.874,17,1475073197336.874
2021-03-09,1549765928784.8347,17,1549765928784.8347
2021-03-10,1554044085317.2158,17,1554044085317.2158
2021-03-11,1597203871083.6533,17,1597203871083.6533
2021-03-12,1570689749201.8213,17,1570689749201.8213
2021-03-13,1677798818601.3623,17,1677798818601.3623
2021-03-14,1626033776085.0867,17,1626033776085.0867
2021-03-15,1549653172781.9084,17,1549653172781.9084
2021-03-16,1578613688094.7605,17,1578613688094.7605
2021-03-17,1634094817083.8408,17,1634094817083.8408
2021-03-18,1601127496816.197,17,1601127496816.197
2021-03-19,1620495631494.4287,17,1620495631494.4287
2021-03-20,1616916193847.61,17,1616916193847.61
2021-03-21,1596782714949.7117,17,1596782714949.7117
2021-03-22,1516438066253.7556,17,1516438066253.7556
2021-03-23,1518477302883.8489,17,1518477302883.8489
2021-03-24,1455580181970.7163,17,1455580181970.7163
2021-03-25,1434390180565.7622,17,1434390180565.7622
2021-03-26,1535560047174.3728,17,1535560047174.3728
2021-03-27,1553692337999.2998,17,1553692337999.2998
2021-03-28,1553522398754.8474,17,1553522398754.8474
2021-03-29,1613663780912.754,17,1613663780912.754
2021-03-30,1645688836536.291,17,1645688836536.291
2021-03-31,1655240040628.4968,17,1655240040628.4968
2021-04-01,1671013347656.7305,17,1671013347656.7305
2021-04-02,1705534481675.805,17,1705534481675.805
2021-04-03,1646369710007.5513,17,1646369710007.5513
2021-04-04,1693704301965.5374,17,1693704301965.5374
2021-04-05,1727888459573.7637,17,1727888459573.7637
2021-04-06,1733561923743.3086,17,1733561923743.3086
2021-04-07,1643893117172.3281,17,1643893117172.3281
2021-04-08,1727405909790.5925,17,1727405909790.5925
2021-04-09,1727108694066.3694,17,1727108694066.3694
2021-04-10,1796771468775.9873,17,1796771468775.9873
2021-04-11,1820546317863.458,17,1820546317863.458
2021-04-12,1829969406413.0254,17,1829969406413.0254
2021-04-13,1949782981694.1387,17,1949782981694.1387
2021-04-14,1969987211706.077,17,1969987211706.077
2021-04-15,1985900379085.1284,17,1985900379085.1284
2021-04-16,1921926889704.8198,17,1921926889704.8198
2021-04-17,1890843977618.418,17,1890843977618.418
2021-04-18,1763280511779.3057,17,1763280511779.3057
2021-04-19,1726094580781.3877,17,1726094580781.3877
2021-04-20,1787072349844.1338,17,1787072349844.1338
2021-04-21,1717361471897.6719,17,1717361471897.6719
2021-04-22,1657203146073.585,17,1657203146073.585
2021-04-23,1642311468023.0361,17,1642311468023.0361
2021-04-24,1580426903284.1514,17,1580426903284.1514
2021-04-25,1574650983691.9058,17,1574650983691.9058
2021-04-26,1746070319367.8723,17,1746070319367.8723
2021-04-27,1798786877548.4348,17,1798786877548.4348
2021-04-28,1800253561964.9248,17,1800253561964.9248
2021-04-29,1780162970485.3682,17,1780162970485.3682
2021-04-30,1892281655256.3162,17,1892281655256.3162
2021-05-01,1925478126616.6353,17,1925478126616.6353
2021-05-02,1893726403546.1685,17,1893726403546.1685
2021-05-03,1977248251374.0793,17,1977248251374.0793
2021-05-04,1847021813651.3652,17,1847021813651.3652
2021-05-05,2010027402259.8047,17,2010027402259.8047
2021-05-06,1990033365578.8699,17,1990033365578.8699
2021-05-07,2009684324499.3809,17,2009684324499.3809
2021-05-08,2088980682593.224,17,2088980682593.224
2021-05-09,2092106849760.1357,17,2092106849760.1357
2021-05-10,2014203777091.6597,17,2014203777091.6597
2021-05-11,2084650815398.582,17,2084650815398.582
2021-05-12,1824121477552.1016,17,1824121477552.1016
2021-05-13,1856078818273.7974,17,1856078818273.7974
2021-05-14,1921852995401.5337,17,1921852995401.5337
2021-05-15,1801658088076.2544,17,1801658088076.2544
2021-05-16,1797569962569.1387,17,1797569962569.1387
2021-05-17,1673999856809.1414,17,1673999856809.1414
2021-05-18,1692606813739.2446,17,1692606813739.2446
2021-05-19,1323867614542.2422,17,1323867614542.2422
2021-05-20,1486052789655.6938,17,1486052789655.6938
2021-05-21,1322413161264.142,17,1322413161264.142
2021-05-22,1288217978281.3813,17,1288217978281.3813
2021-05-23,1178245673106.2495,17,1178245673106.2495
2021-05-24,1375017376406.375,17,1375017376406.375
2021-05-25,1375963352015.3435,17,1375963352015.3435
2021-05-26,1446352119121.9478,17,1446352119121.9478
2021-05-27,1392955845111.1946,17,1392955845111.1946
2021-05-28,1272118089810.6553,17,1272118089810.6553
2021-05-29,1214488068202.6353,17,1214488068202.6353
2021-05-30,1267639301088.45,17,1267639301088.45
2021-05-31,1371834396522.4229,17,1371834396522.4229
2021-06-01,1344203377114.3608,17,1344203377114.3608
2021-06-02,1382668517099.528,17,1382668517099.528
2021-06-03,1451762398330.4792,17,1451762398330.4792
2021-06-04,1359746213192.2717,17,1359746213192.2717
2021-06-05,1318100658129.726,17,1318100658129.726
2021-06-06,1340516551453.368,17,1340516551453.368
2021-06-07,1253296273260.439,17,1253296273260.439
2021-06-08,1245873043220.5457,17,1245873043220.5457
2021-06-09,1345816017527.63,17,1345816017527.63
2021-06-10,1300424706411.5684,17,1300424706411.5684
2021-06-11,1285336209003.9414,17,1285336209003.9414
2021-06-12,1252496457461.3423,17,1252496457461.3423
2021-06-13,1355673350904.8396,17,1355673350904.8396
2021-06-14,1384440176405.7805,17,1384440176405.7805
2021-06-15,1402519808834.314,17,1402519808834.314
2021-06-16,1314007507182.4102,17,1314007507182.4102
2021-06-17,1311295396387.6777,17,1311295396387.6777
2021-06-18,1234485899181.018,17,1234485899181.018
2021-06-19,1218011026533.3638,17,1218011026533.3638
2021-06-20,1232438698862.2012,17,1232438698862.2012
2021-06-21,1059257061093.5459,17,1059257061093.5459
2021-06-22,1065554340311.5709,17,1065554340311.5709
2021-06-23,1124193889815.3792,17,1124193889815.3792
2021-06-24,1155616567583.1626,17,1155616567583.1626
2021-06-25,1054674898840.8481,17,1054674898840.8481
2021-06-26,1068858576291.3501,17,1068858576291.3501
2021-06-27,1147086942598.819,17,1147086942598.819
2021-06-28,1156770860101.2158,17,1156770860101.2158
2021-06-29,1206265344614.3696,17,1206265344614.3696
2021-06-30,1206556885390.227,17,1206556885390.227
2021-07-01,1146808017767.6436,17,1146808017767.6436
2021-07-02,1159191769237.8994,17,1159191769237.8994
2021-07-03,1187984320450.5117,17,1187984320450.5117
2021-07-04,1218104783655.744,17,1218104783655.744
2021-07-05,1164576507103.3867,17,1164576507103.3867
2021-07-06,1196712965512.7163,17,1196712965512.7163
2021-07-07,1187970355854.8696,17,1187970355854.8696
2021-07-08,1131730918703.6052,17,1131730918703.6052
2021-07-09,1157484009161.006,17,1157484009161.006
2021-07-10,1145101688399.3206,17,1145101688399.3206
2021-07-11,1165486377493.8938,17,1165486377493.8938
2021-07-12,1126232151948.2693,17,1126232151948.2693
2021-07-13,1099564291494.1606,17,1099564291494.1606
2021-07-14,1109487557820.0325,17,1109487557820.0325
2021-07-15,1072537654660.719,17,1072537654660.719
2021-07-16,1054887153687.0553,17,1054887153687.0553
2021-07-17,1058649037108.9268,17,1058649037108.9268
2021-07-18,1064520939708.9454,17,1064520939708.9454
2021-07-19,1022883358879.7638,17,1022883358879.7638
2021-07-20,989528366167.0564,17,989528366167.0564
2021-07-21,1076898680553.1161,17,1076898680553.1161
2021-07-22,1091089551320.5881,17,1091089551320.5881
2021-07-23,1132890423872.3389,17,1132890423872.3389
2021-07-24,1157266606131.2808,17,1157266606131.2808
2021-07-25,1178463207552.344,17,1178463207552.344
2021-07-26,1227532692836.5347,17,1227532692836.5347
2021-07-27,1282587248117.1018,17,1282587248117.1018
2021-07-28,1299609537970.2642,17,1299609537970.2642
2021-07-29,1314859247518.2974,17,1314859247518.2974
2021-07-30,1376773259704.5408,17,1376773259704.5408
2021-07-31,1378427383125.6543,17,1378427383125.6543
2021-08-01,1343053437802.6829,17,1343053437802.6829
2021-08-02,1334935881631.6191,17,1334935881631.6191
2021-08-03,1300044341530.7454,17,1300044341530.7454
2021-08-04,1365648170084.3057,17,1365648170084.3057
2021-08-05,1403172924370.6245,17,1403172924370.6245
2021-08-06,1454275882370.2708,17,1454275882370.2708
2021-08-07,1533433017664.3354,17,1533433017664.3354
2021-08-08,1489654460248.467,17,1489654460248.467
2021-08-09,1570665376808.0078,17,1570665376808.0078
2021-08-10,1565580063180.6714,17,1565580063180.6714
2021-08-11,1590190599917.5933,17,1590190599917.5933
2021-08-12,1546404724931.7412,17,1546404724931.7412
2021-08-13,1680112316942.2913,17,1680112316942.2913
2021-08-14,1675366295220.4336,17,1675366295220.4336
2021-08-15,1687815552819.7085,17,1687815552819.7085
2021-08-16,1641978025863.9082,17,1641978025863.9082
2021-08-17,1582572940794.3796,17,1582572940794.3796
2021-08-18,1602166773275.563,17,1602166773275.563
2021-08-19,1687537086685.3655,17,1687537086685.3655
2021-08-20,1769872408621.9243,17,1769872408621.9243
2021-08-21,1748748679975.0063,17,1748748679975.0063
2021-08-22,1769428197450.9849,17,1769428197450.9849
2021-08-23,1803766813259.9968,17,1803766813259.9968
2021-08-24,1724618948413.5527,17,1724618948413.5527
2021-08-25,1762292017568.2964,17,1762292017568.2964
2021-08-26,1683447919691.6492,17,1683447919691.6492
2021-08-27,1787351190580.4321,17,1787351190580.4321
2021-08-28,1778031583404.406,17,1778031583404.406
2021-08-29,1770672100992.6304,17,1770672100992.6304
2021-08-30,1729152477009.5432,17,1729152477009.5432
2021-08-31,1766265008356.401,17,1766265008356.401
2021-09-01,1868016849387.4053,17,1868016849387.4053
2021-09-02,1889119834734.822,17,1889119834734.822
2021-09-03,1937801222152.1558,17,1937801222152.1558
2021-09-04,1921467891405.9102,17,1921467891405.9102
2021-09-05,1981182902139.718,17,1981182902139.718
2021-09-06,2010767677529.457,17,2010767677529.457
2021-09-07,1775493199548.1575,17,1775493199548.1575
2021-09-08,1783693583773.153,17,1783693583773.153
2021-09-09,1790999084789.4302,17,1790999084789.4302
2021-09-10,1718963918307.0693,17,1718963918307.0693
2021-09-11,1748698304529.6128,17,1748698304529.6128
2021-09-12,1797271291013.2505,17,1797271291013.2505
2021-09-13,1737117014393.302,17,1737117014393.302
2021-09-14,1798658991206.9968,17,1798658991206.9968
2021-09-15,1857367654719.1265,17,1857367654719.1265
2021-09-16,1837291883398.416,17,1837291883398.416
2021-09-17,1788794290628.763,17,1788794290628.763
2021-09-18,1832700172871.7437,17,1832700172871.7437
2021-09-19,1783166224135.1113,17,1783166224135.1113
2021-09-20,1592040409307.799,17,1592040409307.799
2021-09-21,1507686859400.3623,17,1507686859400.3623
2021-09-22,1661185753148.394,17,1661185753148.394
2021-09-23,1706457107283.6616,17,1706457107283.6616
2021-09-24,1614183703909.1719,17,1614183703909.1719
2021-09-25,1604770431935.1782,17,1604770431935.1782
2021-09-26,1626069700860.9932,17,1626069700860.9932
2021-09-27,1581588914230.404,17,1581588914230.404
2021-09-28,1525967467546.5376,17,1525967467546.5376
2021-09-29,1556540824429.7275,17,1556540824429.7275
2021-09-30,1633816077352.9102,17,1633816077352.9102
2021-10-01,1792653292202.6572,17,1792653292202.6572
2021-10-02,1802916852140.138,17,1802916852140.138
2021-10-03,1822057744377.6677,17,1822057744377.6677
2021-10-04,1824640213197.597,17,1824640213197.597
2021-10-05,1895964448054.0645,17,1895964448054.0645
2021-10-06,1968628013992.9773,17,1968628013992.9773
2021-10-07,1942153450378.165,17,1942153450378.165
2021-10-08,1938513422291.4346,17,1938513422291.4346
2021-10-09,1968474916760.894,17,1968474916760.894
2021-10-10,1926768092220.7854,17,1926768092220.7854
2021-10-11,1992759628575.8367,17,1992759628575.8367
2021-10-12,1961124688223.539,17,1961124688223.539
2021-10-13,2012491843607.2744,17,2012491843607.2744
2021-10-14,2035365974292.7153,17,2035365974292.7153
2021-10-15,2138514446658.459,17,2138514446658.459
2021-10-16,2117638432332.153,17,2117638432332.153
2021-10-17,2128602765392.6133,17,2128602765392.6133
2021-10-18,2123500549957.0515,17,2123500549957.0515
2021-10-19,2186299769162.0322,17,2186299769162.0322
2021-10-20,2280192658395.0977,17,2280192658395.0977
2021-10-21,2190327600594.8022,17,2190327600594.8022
2021-10-22,2157876383006.565,17,2157876383006.565
2021-10-23,2203050015148.857,17,2203050015148.857
